nr	nv	nt	capacity
15	3	3	100

node	x	y	a	b	load
p0	65	83	0	999	88
p1	96	46	0	999	72
p2	17	93	0	999	80
p3	19	18	0	999	55
p4	71	75	0	999	68
p5	65	34	0	999	16
p6	51	74	0	999	54
p7	58	89	0	999	57
p8	26	8	0	999	31
p9	88	64	0	999	73
p10	29	29	0	999	24
p11	8	29	0	999	77
p12	94	10	0	999	44
p13	2	73	0	999	56
p14	0	87	0	999	22
d0	38	31	0	999	-88
d1	17	63	0	999	-72
d2	37	19	0	999	-80
d3	91	60	0	999	-55
d4	59	36	0	999	-68
d5	90	68	0	999	-16
d6	43	13	0	999	-54
d7	11	5	0	999	-57
d8	2	3	0	999	-31
d9	68	26	0	999	-73
d10	28	23	0	999	-24
d11	54	32	0	999	-77
d12	79	98	0	999	-44
d13	29	43	0	999	-56
d14	62	52	0	999	-22
o0	31	35	0	999	0
o1	20	70	0	999	0
o2	71	51	0	999	0
e0	87	86	0	999	0
e1	66	43	0	999	0
e2	65	17	0	999	0
t0	36	43	0	999	0
t1	41	3	0	999	0
t2	47	67	0	999	0
