nr	nv	nt	capacity
10	3	3	100

node	x	y	a	b	load
p0	67	86	0	999	43
p1	87	53	0	999	98
p2	58	83	0	999	18
p3	79	59	0	999	11
p4	31	7	0	999	68
p5	48	92	0	999	97
p6	42	95	0	999	33
p7	85	25	0	999	77
p8	15	86	0	999	60
p9	18	5	0	999	97
d0	55	84	0	999	-43
d1	62	61	0	999	-98
d2	53	86	0	999	-18
d3	28	66	0	999	-11
d4	58	35	0	999	-68
d5	57	21	0	999	-97
d6	62	24	0	999	-33
d7	53	42	0	999	-77
d8	34	21	0	999	-60
d9	51	59	0	999	-97
o0	1	37	0	999	0
o1	83	93	0	999	0
o2	86	44	0	999	0
e0	80	91	0	999	0
e1	5	30	0	999	0
e2	48	50	0	999	0
t0	46	81	0	999	0
t1	47	60	0	999	0
t2	78	15	0	999	0
