nr	nv	nt	capacity
10	3	3	100

node	x	y	a	b	load
p0	85	26	0	999	42
p1	95	12	0	999	93
p2	41	58	0	999	75
p3	88	60	0	999	55
p4	38	79	0	999	97
p5	26	65	0	999	9
p6	35	47	0	999	27
p7	42	95	0	999	68
p8	59	45	0	999	33
p9	75	99	0	999	75
d0	38	43	0	999	-42
d1	58	26	0	999	-93
d2	60	27	0	999	-75
d3	53	72	0	999	-55
d4	48	95	0	999	-97
d5	2	4	0	999	-9
d6	64	44	0	999	-27
d7	97	23	0	999	-68
d8	69	86	0	999	-33
d9	69	35	0	999	-75
o0	43	64	0	999	0
o1	7	65	0	999	0
o2	91	79	0	999	0
e0	24	26	0	999	0
e1	64	22	0	999	0
e2	18	48	0	999	0
t0	98	90	0	999	0
t1	44	84	0	999	0
t2	81	85	0	999	0
