nr	nv	nt	capacity
10	3	3	100

node	x	y	a	b	load
p0	91	83	0	999	46
p1	12	17	0	999	64
p2	58	9	0	999	26
p3	6	6	0	999	76
p4	8	80	0	999	84
p5	29	80	0	999	17
p6	79	6	0	999	16
p7	69	16	0	999	21
p8	45	15	0	999	11
p9	12	44	0	999	79
d0	89	69	0	999	-46
d1	10	15	0	999	-64
d2	1	65	0	999	-26
d3	55	53	0	999	-76
d4	52	21	0	999	-84
d5	67	1	0	999	-17
d6	32	73	0	999	-16
d7	99	22	0	999	-21
d8	2	59	0	999	-11
d9	5	96	0	999	-79
o0	18	50	0	999	0
o1	67	15	0	999	0
o2	13	74	0	999	0
e0	66	11	0	999	0
e1	36	41	0	999	0
e2	27	36	0	999	0
t0	61	42	0	999	0
t1	21	6	0	999	0
t2	21	23	0	999	0
