nr	nv	nt	capacity
10	3	3	100

node	x	y	a	b	load
p0	10	70	0	999	15
p1	0	74	0	999	11
p2	14	49	0	999	71
p3	81	55	0	999	32
p4	48	27	0	999	53
p5	21	90	0	999	93
p6	41	99	0	999	6
p7	95	49	0	999	35
p8	42	98	0	999	46
p9	47	27	0	999	47
d0	64	93	0	999	-15
d1	23	31	0	999	-11
d2	68	52	0	999	-71
d3	52	8	0	999	-32
d4	28	66	0	999	-53
d5	60	27	0	999	-93
d6	55	82	0	999	-6
d7	66	1	0	999	-35
d8	28	57	0	999	-46
d9	13	8	0	999	-47
o0	76	21	0	999	0
o1	37	73	0	999	0
o2	89	71	0	999	0
e0	79	92	0	999	0
e1	67	91	0	999	0
e2	61	45	0	999	0
t0	45	26	0	999	0
t1	62	62	0	999	0
t2	73	64	0	999	0
